,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1121,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.3815764,Metropolitan Resto Bar,43.65006166044848,-79.3771814107564,Italian Restaurant
1122,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.3815764,Nadège,43.65057930357105,-79.38347551719117,Dessert Shop
1123,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.3815764,Sushi-Q,43.64773753191116,-79.37969913096782,Sushi Restaurant
1124,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.3815764,Toronto City Hall Rooftop Garden,43.651230845735505,-79.3837674874531,Garden
1125,"Toronto Dominion Centre, Design Exchange",43.6471768,-79.3815764,Hilton Toronto Executive Lounge,43.650363125865155,-79.38580184119992,Breakfast Spot
1126,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1127,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Canoe,43.647452066183476,-79.38132001815676,Restaurant
1128,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1129,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1130,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
1131,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
1132,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
1133,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1134,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Maman,43.64830873804684,-79.38225333898805,Café
1135,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Dineen Coffee,43.650497,-79.378765,Café
1136,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Café Plenty,43.6491179354577,-79.37831288380438,Café
1137,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,King Taps,43.648475974183,-79.38205778358744,Gastropub
1138,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1139,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Bymark,43.647217284018005,-79.38125188166379,Restaurant
1140,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1141,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
1142,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1143,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
1144,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1145,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1146,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
1147,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1148,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1149,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
1150,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
1151,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1152,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Ki Modern Japanese + Bar,43.647223,-79.3793738,Japanese Restaurant
1153,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1154,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
1155,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
1156,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
1157,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1158,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Berczy Park,43.64804835388851,-79.3751722909452,Park
1159,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
1160,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
1161,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
1162,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
1163,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
1164,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
1165,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
1166,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
1167,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
1168,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
1169,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
1170,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1171,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Bardi's Steak House,43.64622,-79.383074,Restaurant
1172,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
1173,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
1174,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
1175,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Papyrus,43.64819540954937,-79.3813921854217,Gift Shop
1176,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
1177,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
1178,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
1179,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1180,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
1181,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
1182,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Starbucks,43.649328,-79.378339,Coffee Shop
1183,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Starbucks,43.646799,-79.38069,Coffee Shop
1184,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
1185,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
1186,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Five Guys,43.6487987190222,-79.3816807899204,Burger Joint
1187,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Fast Fresh Foods,43.649392411305456,-79.37812292780795,Salad Place
1188,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Starbucks,43.647261,-79.378599,Coffee Shop
1189,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
1190,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
1191,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Starbucks,43.646731,-79.383951,Coffee Shop
1192,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,GoodLife Fitness Toronto Street Women's Only,43.6504,-79.3767,Gym
1193,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
1194,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
1195,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
1196,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
1197,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Leña,43.651722,-79.379205,Latin American Restaurant
1198,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
1199,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Tim Hortons,43.6468622,-79.3825442,Coffee Shop
1200,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
1201,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
1202,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
1203,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
1204,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
1205,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
1206,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1207,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Starbucks,43.650159,-79.377793,Coffee Shop
1208,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
1209,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
1210,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
1211,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1212,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
1213,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
1214,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Portico,43.651855687900124,-79.37805540906518,Restaurant
1215,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
1216,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Bay Adelaide Centre,43.650878539102386,-79.38000310739676,Office
1217,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Terroni,43.650927,-79.375602,Italian Restaurant
1218,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
1219,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
1220,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
1221,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
1222,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
1223,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
1224,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Jump,43.64814738516352,-79.37875242540652,American Restaurant
1225,"Commerce Court, Victoria Hotel",43.6481985,-79.3798169,Metropolitan Resto Bar,43.65006166044848,-79.3771814107564,Italian Restaurant
1226,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Aroma Espresso Bar,43.73597504480755,-79.42039080887425,Café
1227,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Darbar Persian Grill,43.735484,-79.420006,Restaurant
1228,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,The Copper Chimney,43.73619518432498,-79.42027081330127,Indian Restaurant
1229,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Francobollo,43.734556923055784,-79.41954908679143,Italian Restaurant
1230,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Sakura Garden,43.73339792581388,-79.41949129828605,Sushi Restaurant
1231,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Pheasant & Firkin,43.73517255469138,-79.41970208136466,Pub
1232,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Satay on the Road,43.735310312009226,-79.41978338676937,Thai Restaurant
1233,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Tim Hortons,43.735355956224325,-79.41960454261636,Coffee Shop
1234,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Freshii,43.731582455410454,-79.41910939095219,Juice Bar
1235,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Drums N Flats,43.73503512478632,-79.42003978035157,Comfort Food Restaurant
1236,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Karbouzi Greek Taverna,43.7362044620751,-79.42035885441898,Greek Restaurant
1237,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Starbucks,43.732604,-79.419136,Coffee Shop
1238,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,LCBO,43.73106478660271,-79.41923740055336,Liquor Store
1239,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Shoppers Drug Mart,43.736276,-79.419705,Pharmacy
1240,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Dino's No Frills,43.730699,-79.418535,Grocery Store
1241,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Subway,43.73148485587151,-79.41954981345089,Sandwich Place
1242,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Il Fornaro,43.734073,-79.41987,Italian Restaurant
1243,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Subway,43.73159539578682,-79.41963959053555,Sandwich Place
1244,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Bruno's Fine Food,43.7366419570093,-79.4198699051871,Butcher
1245,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Safari Bar and Grill,43.72905148409205,-79.41810862863923,American Restaurant
1246,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Pizza Pizza,43.731952,-79.415019,Pizza Place
1247,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Eggsmart,43.734886,-79.419632,Breakfast Spot
1248,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Nara Sushi,43.73377349763694,-79.41956007911853,Japanese Restaurant
1249,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Short & Sweet Cupcakes,43.73398728803477,-79.41965901042369,Cupcake Shop
1250,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Thai One On in North York,43.736483954289646,-79.4202733039856,Thai Restaurant
1251,"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Pizzaiolo,43.729493815505855,-79.41843830107922,Pizza Place
1252,Roselawn,43.7116948,-79.4169356,Rosalind's Garden Oasis,43.71218888050602,-79.41197784736922,Garden
1253,Roselawn,43.7116948,-79.4169356,Havergal College,43.712108,-79.41168,Music Venue
1254,Roselawn,43.7116948,-79.4169356,Aquatics Academy Inc.,43.70995116372792,-79.41212711237313,Pool
1255,Roselawn,43.7116948,-79.4169356,Menchie's St. Clair West,43.707664,-79.414301,Ice Cream Shop
1256,"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.4113072,Kay Gardner Beltline Trail,43.698445835574525,-79.40687298774719,Trail
1257,"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.4113072,TTC Bus #14 Glencairn,43.70022082088619,-79.41027359709935,Bus Line
